parents,hasNursery,Form,Children,Housing,Social,Health,Class,Finance
pretentious,improper,completed,2,less_conv,slightly_prob,priority,priority,convenient
pretentious,improper,completed,2,less_conv,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,2,less_conv,problematic,recommended,priority,convenient
pretentious,improper,completed,2,less_conv,problematic,priority,priority,convenient
pretentious,improper,completed,2,less_conv,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,2,less_conv,nonprob,recommended,priority,inconv
pretentious,improper,completed,2,less_conv,nonprob,priority,priority,inconv
pretentious,improper,completed,2,less_conv,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,2,less_conv,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,2,less_conv,slightly_prob,priority,priority,inconv
pretentious,improper,completed,2,less_conv,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,2,less_conv,problematic,recommended,priority,inconv
pretentious,improper,completed,2,less_conv,problematic,priority,priority,inconv
pretentious,improper,completed,2,less_conv,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,2,critical,nonprob,recommended,priority,convenient
pretentious,improper,completed,2,critical,nonprob,priority,spec_prior,convenient
pretentious,improper,completed,2,critical,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,2,critical,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,2,critical,slightly_prob,priority,spec_prior,convenient
pretentious,improper,completed,2,critical,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,2,critical,problematic,recommended,spec_prior,convenient
pretentious,improper,completed,2,critical,problematic,priority,spec_prior,convenient
pretentious,improper,completed,2,critical,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,2,critical,nonprob,recommended,priority,inconv
pretentious,improper,completed,2,critical,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,2,critical,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,2,critical,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,2,critical,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,2,critical,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,2,critical,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,2,critical,problematic,priority,spec_prior,inconv
pretentious,improper,completed,2,critical,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,3,convenient,nonprob,recommended,priority,convenient
pretentious,improper,completed,3,convenient,nonprob,priority,priority,convenient
pretentious,improper,completed,3,convenient,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,3,convenient,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,3,convenient,slightly_prob,priority,priority,convenient
pretentious,improper,completed,3,convenient,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,3,convenient,problematic,recommended,priority,convenient
pretentious,improper,completed,3,convenient,problematic,priority,priority,convenient
pretentious,improper,completed,3,convenient,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,3,convenient,nonprob,recommended,priority,inconv
pretentious,improper,completed,3,convenient,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,3,convenient,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,3,convenient,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,3,convenient,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,3,convenient,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,3,convenient,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,3,convenient,problematic,priority,spec_prior,inconv
pretentious,improper,completed,3,convenient,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,3,less_conv,nonprob,recommended,priority,convenient
pretentious,improper,completed,3,less_conv,nonprob,priority,spec_prior,convenient
pretentious,improper,completed,3,less_conv,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,3,less_conv,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,3,less_conv,slightly_prob,priority,spec_prior,convenient
pretentious,improper,completed,3,less_conv,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,3,less_conv,problematic,recommended,spec_prior,convenient
pretentious,improper,completed,3,less_conv,problematic,priority,spec_prior,convenient
pretentious,improper,completed,3,less_conv,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,3,less_conv,nonprob,recommended,priority,inconv
pretentious,improper,completed,3,less_conv,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,3,less_conv,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,3,less_conv,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,3,less_conv,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,3,less_conv,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,3,less_conv,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,3,less_conv,problematic,priority,spec_prior,inconv
pretentious,improper,completed,3,less_conv,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,3,critical,nonprob,recommended,priority,convenient
pretentious,improper,completed,3,critical,nonprob,priority,spec_prior,convenient
pretentious,improper,completed,3,critical,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,3,critical,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,3,critical,slightly_prob,priority,spec_prior,convenient
pretentious,improper,completed,3,critical,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,3,critical,problematic,recommended,spec_prior,convenient
pretentious,improper,completed,3,critical,problematic,priority,spec_prior,convenient
pretentious,improper,completed,3,critical,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,3,critical,nonprob,recommended,priority,inconv
pretentious,improper,completed,3,critical,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,3,critical,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,3,critical,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,3,critical,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,3,critical,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,3,critical,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,3,critical,problematic,priority,spec_prior,inconv
pretentious,improper,completed,3,critical,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,more,convenient,nonprob,recommended,priority,convenient
pretentious,improper,completed,more,convenient,nonprob,priority,priority,convenient
pretentious,improper,completed,more,convenient,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,more,convenient,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,more,convenient,slightly_prob,priority,priority,convenient
pretentious,improper,completed,more,convenient,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,more,convenient,problematic,recommended,priority,convenient
pretentious,improper,completed,more,convenient,problematic,priority,priority,convenient
pretentious,improper,completed,more,convenient,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,more,convenient,nonprob,recommended,priority,inconv
pretentious,improper,completed,more,convenient,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,more,convenient,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,more,convenient,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,more,convenient,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,more,convenient,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,more,convenient,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,more,convenient,problematic,priority,spec_prior,inconv
pretentious,improper,completed,more,convenient,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,more,less_conv,nonprob,recommended,priority,convenient
pretentious,improper,completed,more,less_conv,nonprob,priority,spec_prior,convenient
pretentious,improper,completed,more,less_conv,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,more,less_conv,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,more,less_conv,slightly_prob,priority,spec_prior,convenient
pretentious,improper,completed,more,less_conv,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,more,less_conv,problematic,recommended,spec_prior,convenient
pretentious,improper,completed,more,less_conv,problematic,priority,spec_prior,convenient
pretentious,improper,completed,more,less_conv,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,more,less_conv,nonprob,recommended,priority,inconv
pretentious,improper,completed,more,less_conv,nonprob,priority,spec_prior,inconv
pretentious,improper,completed,more,less_conv,nonprob,not_recom,not_recom,inconv
pretentious,improper,completed,more,less_conv,slightly_prob,recommended,priority,inconv
pretentious,improper,completed,more,less_conv,slightly_prob,priority,spec_prior,inconv
pretentious,improper,completed,more,less_conv,slightly_prob,not_recom,not_recom,inconv
pretentious,improper,completed,more,less_conv,problematic,recommended,spec_prior,inconv
pretentious,improper,completed,more,less_conv,problematic,priority,spec_prior,inconv
pretentious,improper,completed,more,less_conv,problematic,not_recom,not_recom,inconv
pretentious,improper,completed,more,critical,nonprob,recommended,priority,convenient
pretentious,improper,completed,more,critical,nonprob,priority,spec_prior,convenient
pretentious,improper,completed,more,critical,nonprob,not_recom,not_recom,convenient
pretentious,improper,completed,more,critical,slightly_prob,recommended,priority,convenient
pretentious,improper,completed,more,critical,slightly_prob,priority,spec_prior,convenient
pretentious,improper,completed,more,critical,slightly_prob,not_recom,not_recom,convenient
pretentious,improper,completed,more,critical,problematic,recommended,spec_prior,convenient
pretentious,improper,completed,more,critical,problematic,priority,spec_prior,convenient
pretentious,improper,completed,more,critical,problematic,not_recom,not_recom,convenient
pretentious,improper,completed,more,critical,nonprob,recommended,priority,inconv
